Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,383	109,08
0,352	108,07
0,322	106,75
0,292	105,50
0,265	104,54
0,237	103,48
0,212	102,40
0,188	101,66
0,165	100,65
0,145	99,92
0,124	99,13
0,105	98,28
0,088	97,71
0,074	97,01
0,060	96,36
0,047	95,87
0,036	95,38
0,025	94,97
0,017	94,56
0,009	94,12
0,005	93,85
0,002	93,49
0,000	93,24
-0,002	93,06
-0,002	92,90
0,000	92,77
0,005	92,69
0,009	92,65
0,016	92,65
0,025	92,67
0,033	92,72
0,044	92,76
0,057	92,88
0,071	93,04
0,086	93,19
0,105	93,43
0,123	93,67
0,143	93,92
0,165	94,27
0,187	94,66
0,210	95,01
0,236	95,52
0,262	95,95
0,291	96,49
0,319	97,12
0,349	97,70
0,379	98,41
0,412	99,14
0,445	99,76
0,479	100,57
0,514	101,30
0,550	102,18
0,586	103,08
0,624	103,92
0,661	104,97
0,699	106,15
0,737	107,12
0,776	108,35
0,817	109,74
0,856	110,81
0,898	112,29
0,939	113,49
0,980	115,11
1,019	116,74
1,060	118,11
1,101	119,78
1,142	121,55
1,183	123,08
1,224	124,98
1,261	126,98
1,301	128,64
1,337	130,75
1,374	132,59
1,412	134,85
1,450	137,29
1,486	139,25
1,522	141,73
1,555	144,32
1,588	146,35
1,618	148,96
1,649	151,75
1,679	153,76
1,709	156,30
1,736	158,94
1,762	161,07
1,789	163,69
1,813	166,17
1,835	168,20
1,857	170,83
1,877	173,23
1,896	175,21
1,912	177,45
1,927	179,22
1,942	181,24
1,956	183,23
1,967	184,72
1,976	186,42
1,984	188,01
1,990	189,09
1,995	190,40
2,000	191,48
2,003	192,23
2,003	192,87
2,004	193,66
2,003	194,00
2,000	194,34
1,995	194,53
1,987	194,43
1,979	194,19
1,970	193,85
1,957	193,47
1,945	192,70
1,931	191,94
1,916	190,93
1,899	189,86
1,880	188,84
1,860	187,53
1,838	186,00
1,816	184,75
1,792	183,22
1,767	181,54
1,740	180,17
1,714	178,24
1,684	176,42
1,654	175,07
1,624	172,99
1,593	170,90
1,561	169,32
1,528	167,18
1,492	165,16
1,458	163,21
1,420	160,98
1,382	159,13
1,345	156,91
1,308	154,49
1,269	152,55
1,232	150,09
1,191	147,64
1,151	145,79
1,111	143,50
1,070	141,13
1,029	139,29
0,988	137,00
0,949	134,63
0,908	132,96
0,867	130,74
0,826	128,47
0,785	126,76
0,746	124,74
0,707	123,26
0,668	121,34
0,630	119,45
0,592	117,95
0,554	116,25
0,518	114,66
0,484	113,36
0,449	111,83
0,416	110,34
0,383	109,17
0,352	107,86
0,322	106,88
0,292	105,64
0,265	104,49
0,239	103,55
0,214	102,55
0,188	101,53
0,165	100,76
0,145	99,93
0,124	99,06
0,105	98,45
0,088	97,73
0,074	97,17
0,060	96,54
0,047	96,01
0,036	95,58
0,027	95,06
0,017	94,62
0,011	94,29
